company,title,link,location,experience,education,employmentType,deadline,sector,createdAt
커리어서포트,공공기관 WAS 엔지니어(상주 운영) 경력차 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49507076&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 강남구,경력5년↑,초대졸↑,정규직,~ 01/01(수),"기술지원, 미들웨어, WAS, 헤드헌팅",등록일24/12/02
커리어서포트,Buyer/Planner(중요 장비사업분야)담당 경력자 채용모집(외국계),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49507082&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,인천 연수구,경력 7~12년,초대졸↑,정규직,~ 01/01(수),"구매관리, 재고관리, 구매기획, SCM, 구매",등록일24/12/02
골든메디컬케어,요양원 요양보호사 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49523524&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,대전 서구,경력무관,학력무관,정규직·계약직,~ 12/31(화),"요양보호사, 복지시설, 노인복지",등록일24/12/04
커리어서포트,바이오&제약관련) 사업개발 담당 경력자 채용모집(상장사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49525094&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,서울 강남구,경력 5~15년,대졸↑,정규직,~ 01/03(금),"사업기획, PM(프로젝트매니저), 사업개발, 신사업기획, 타당성검토",등록일24/12/04
커리어서포트,"공무파트(전기파트, 기계파트 별도) 담당자 채용모집 건",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49524510&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=b22190ec-03a8-4ad4-b742-e71ae087819f,경기 가평군,경력3년↑,고졸↑,정규직,~ 01/03(금),"공무, 전기제어, 헤드헌팅",등록일24/12/04
백플란트치과의원,"군산 백플란트치과 치과위생사 채용모집 (월~금 주5일 근무) ,",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49516226&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,전북 군산시,경력무관,초대졸↑,정규직,~ 01/02(목),"치과위생사, 치기공사, 감염내과, 구강내과, 구강외과",등록일24/12/03
커리어서포트,생산관리 경력자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49524499&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,전남 영암군,경력 5~15년,대졸↑,정규직,~ 01/03(금),"생산관리, 생산기술, 헤드헌팅",수정일24/12/06
제너리스의원다산,[제너리스의원 다산점] 피부관리사 채용모집 (경력무관),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49533171&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 남양주시,경력무관,고졸↑,정규직,~ 01/04(토),"피부과, 피부관리사, 고객응대, 피부과",등록일24/12/05
커리어서포트,신약연구소 연구소장 경력자 채용모집(상장사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49525488&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 강남구,경력15년↑,박사,정규직,~ 01/03(금),"연구원, 바이러스, 생명과학, 제약/바이오, 헤드헌팅",등록일24/12/04
제너리스의원다산,[제너리스의원 다산점] 상담실장 채용모집 (경력 우대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49533203&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 남양주시,경력무관,고졸↑,정규직,~ 01/04(토),"병원코디네이터, 상담실장, 피부과, 피부과",등록일24/12/05
아이엠에스원주식회사 일산지점,렌트업무(차량 대여 및  배반차 업무 ) 직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49541282&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 고양시 일산동구,경력무관,학력무관,정규직·계약직,~ 01/05(일),"렌탈, 렌탈샵, 렌터카",등록일24/12/06
커리어서포트,SDE(Supply Development Engineer)담당 경력자 채용모집(외국계),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49552433&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,인천 연수구,경력 5~15년,초대졸↑,정규직,~ 01/08(수),"SCM, 품질관리, 생산, 공급업체관리, 헤드헌팅",등록일24/12/09
김앨빈유외과의원,병동 간호사 정규직 채용모집합니다. D/E근무,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49572718&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,부산 연제구,경력무관,대졸↑,정규직,~ 01/10(금),"간호사, 심사간호사, 책임간호사, QPS간호사, 드레싱보조",등록일24/12/11
티앤지테크,측량 설계 신입 / 경력 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49575839&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,광주 서구,경력무관,학력무관,정규직,~ 01/11(토),"토목설계, 측량/계측, CAD, 토목회사, 토지·측량",등록일24/12/12
커리어서포트,패키징 장비 오퍼레이터 담당자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577000&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 가평군,경력무관,고졸↑,정규직,~ 01/11(토),"설비OP, 충진, 포장, 헤드헌팅",등록일24/12/12
커리어서포트,수소 연료 전지시스템(PEMFC) 개발자 채용모집(박사급),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577009&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 용인시 기흥구,경력10년↑,석사↑,정규직,~ 01/11(토),"기술연구, 신재생에너지, 헤드헌팅",등록일24/12/12
커리어서포트,연료전지 실증업무 담당자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577016&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,전남 영암군,경력 4~12년,초대졸↑,정규직,~ 01/11(토),"연구원, 신재생에너지, 헤드헌팅",등록일24/12/12
노커,아산 브런치카페 조리사 팀장&팀원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49564341&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,충남 아산시,경력1년↑,학력무관,정규직,채용시,"부주방장, 조리사, 주방보조, 주방장, 홀서빙",수정일24/12/11
커리어서포트,전자 설계(통합제어기) 개발 경력자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49576992&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 용인시 기흥구,경력3년↑,대졸↑,정규직,~ 01/11(토),"전자제어, 헤드헌팅",등록일24/12/12
커리어서포트,식품공장 생산관리 담당 경력자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577004&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,충남 논산시,경력 3~7년,대졸↑,정규직,~ 01/11(토),"생산관리, 공정관리, 제조, 식품가공",등록일24/12/12
커리어서포트,연료 전지시스템(PEMFC) 개발자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577021&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 용인시 기흥구,경력무관,대졸↑,정규직,~ 01/11(토),"기술연구, 신재생에너지, 헤드헌팅",수정일24/12/12
서경건설(주),서경건설(주) 본사 공무팀 (건축공사담당) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49361083&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 성남시 수정구,경력,초대졸↑,정규직,채용시,"공무, 건설회사",수정일24/12/09
스탠탑비뇨의학과의원,최고대우 수술실 간호사 간호조무사 경력무관 특별채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409513&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 강남구,경력무관,학력무관,정규직,~ 01/14(화),"간호조무사, 외래, 회복실, 비만클리닉, E/N 외",등록일24/11/15
(주)한국미용전문그룹유미코리아,반영구학원 (주)유미코리아 광주직영점 원장 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49484660&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,광주 동구,신입·경력,학력무관,정규직,~ 12/28(토),"피부관리사, 미용사, 뷰티매니저, 직업훈련, 미용학원",등록일24/11/28
(주)지로인터내셔널,[정규직] 2024년 네이버 스마트스토어 MD 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49549461&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 강남구,경력2년↑,초대졸↑,정규직,~ 01/08(수),"사이트관리, 기획MD, 온라인MD, AMD, 상품관리",등록일24/12/09
(주)지로인터내셔널,[정규직] 2024년 생활/뷰티 브랜드 소싱 MD 부문 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49549347&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 강남구,경력2년↑,초대졸↑,정규직,~ 01/08(수),"영업MD, 영업마케팅, 영업전략, 온라인판매, 바이어발굴/관리",등록일24/12/09
(주)티아이지코리아,[티아이지코리아] 2025년 상반기 영업부 경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49580266&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 영등포구,경력,학력무관,정규직,~ 02/10(월),"영업, 기술지원, 유지보수, 정보보안, 네트워크",등록일24/12/12
(주)스카우트,송광종합사회복지관 영양사 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49517822&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,광주 광산구,경력 1~1년,초대졸↑,계약직,~ 12/17(화),"식단관리, 사회복지사, 생활복지사, 영양사, 조리사",수정일24/12/03
(주)디오,㈜디오 교육팀 KOL 개척 및 관리 경력자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49372484&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,부산 해운대구,경력5년↑,대졸↑,정규직,채용시,"마케팅기획, 마케팅전략, 행사기획, 예산관리, 기획",수정일24/11/29
(주)아인스미디어,[NICE그룹계열사] 광고 관리 담당자 채용 모집(연봉제),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49521459&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 금천구,신입,초대졸↑,정규직,~ 12/31(화),"매출관리, 영업마케팅, 영업전략, 마케팅전략, 광고마케팅",수정일24/12/11
진광단조(주),"설비보전 공무 채용 모집 (프레스,단조경험자 우대)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49502662&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경남 김해시,경력무관,학력무관,정규직·계약직,~ 01/01(수),"현장관리자, 설비보수, 공무, 자동차부품",등록일24/12/02
(주)해비치씨앤씨,"기업 BTL, 프로모션 기획자 채용 모집 (경력직)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49544129&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 마포구,경력 3~5년,초대졸↑,정규직,~ 01/08(수),"마케팅기획, 행사기획, 콘텐츠기획, AE(광고기획자), 이벤트프로모션",수정일24/12/10
(주)정우푸드,융덕산업 직원식당 조리실장 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49482559&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 안산시 단원구,경력무관,학력무관,정규직,~ 12/27(금),"조리사, 주방보조, 주방장, 푸드스타일리스트, 요리사",등록일24/11/27
(주)세방씨앤에프,온라인 마케팅 경력사원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475855&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경북 구미시,경력4년↑,초대졸↑,정규직,~ 12/26(목),"마케팅기획, 마케팅전략, 블로그마케팅, 온라인마케팅, 마케팅",등록일24/11/26
(주)세안이엔지,"크린룸, 공조냉동 as 및 유지보수 담당자 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49569734&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 시흥시,경력3년↑,학력무관,계약직,~ 01/10(금),"기계수리, 기계",등록일24/12/11
(주)더세이프렌터카,더세이프렌터카 현장프로덕트팀 [내부세차] 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49357090&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,제주 제주시,경력무관,학력무관,정규직,채용시,"세차원, 차량도우미, 고객안내, 고객응대, 렌탈",수정일24/12/10
(주)더세이프렌터카,더세이프렌터카 현장프로덕트팀[차량준비+차량이동] 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49429598&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,제주 제주시,경력무관,학력무관,정규직,채용시,"발레파킹, 세차원, 차량도우미, 고객안내, 고객응대",수정일24/12/04
알에프코어(주),[전문연구요원] RFcore 전문연구요원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49503614&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경기 성남시 분당구,경력무관,석사↑,정규직·전문연구요원,~ 12/31(화),"R&D, 기술연구, 전자파, 회로설계, 회로설계",등록일24/12/02
(의)해상의료재단,"해상의료재단 백양요양병원 조리사,조리원 추가 채용 모집공고",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49518356&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,전남 장성군,경력무관,학력무관,정규직·계약직,~ 02/01(토),"요양병원, 조리원, 전문병원",등록일24/12/03
와이앤케이파트너스대부(주),"영업기획팀(채권매입, 입찰, 펀딩) 경력직 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49207913&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 서초구,경력,대졸↑,정규직,오늘마감,"금융사무, 기업금융, 자산운용, 금융, 금융기관",수정일24/11/14
사합(주),엠버퓨어힐 호텔&리조트 영업팀 마케터 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49403870&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,제주 제주시,경력3년↑,초대졸↑,정규직·계약직,채용시,"영업마케팅, 마케팅전략, 마케팅, 홍보, 호텔",수정일24/11/26
